record_id,employee_id,employee_name,department,position,basic_salary,allowance,overtime_hours,overtime_pay,gross_pay,tax,sss,philhealth,net_pay,status,hire_date,pay_date
860,EMP-1860,Employee 860,Sales,Account Executive,42572,2000,20,6651.88,51223.88,6146.87,1125.0,1280.6,42671.41,on_leave,2018-08-17,2024-01-31
861,EMP-1861,Employee 861,HR,HR Associate,23177,2000,25,4526.76,29703.76,3564.45,1125.0,742.59,24271.72,active,2019-09-20,2024-01-31
862,EMP-1862,Employee 862,HR,HR Associate,27149,7500,36,7635.66,42284.66,5074.16,1125.0,1057.12,35028.38,active,2019-03-26,2024-01-31
863,EMP-1863,Employee 863,Sales,Sales Manager,49082,3000,32,12270.5,64352.5,7722.3,1125.0,1608.81,53896.39,active,2020-01-12,2024-01-31
864,EMP-1864,Employee 864,Engineering,Senior Developer,71870,3000,26,14598.59,89468.59,10736.23,1125.0,2236.71,75370.65,active,2022-10-31,2024-01-31
865,EMP-1865,Employee 865,Sales,Sales Associate,29465,5000,18,4143.52,38608.52,4633.02,1125.0,965.21,31885.29,active,2020-04-22,2024-01-31
866,EMP-1866,Employee 866,HR,HR Manager,49027,7500,16,6128.38,62655.38,7518.65,1125.0,1566.38,52445.35,active,2019-02-07,2024-01-31
867,EMP-1867,Employee 867,HR,HR Associate,23938,7500,20,3740.31,35178.31,4221.4,1125.0,879.46,28952.45,active,2020-04-22,2024-01-31
868,EMP-1868,Employee 868,Finance,Finance Manager,62912,2000,38,18677.0,83589.0,10030.68,1125.0,2089.72,70343.6,active,2019-01-22,2024-01-31
869,EMP-1869,Employee 869,Operations,Logistics Officer,33070,2000,36,9300.94,44370.94,5324.51,1125.0,1109.27,36812.16,active,2021-03-26,2024-01-31
870,EMP-1870,Employee 870,Engineering,Senior Developer,72190,3000,39,21995.39,97185.39,11662.25,1125.0,2429.63,81968.51,active,2021-09-27,2024-01-31
871,EMP-1871,Employee 871,HR,Recruiter,32402,5000,23,5822.23,43224.23,5186.91,1125.0,1080.61,35831.71,active,2022-08-07,2024-01-31
872,EMP-1872,Employee 872,Sales,Account Executive,39740,5000,36,11176.88,55916.88,6710.03,1125.0,1397.92,46683.93,active,2018-09-23,2024-01-31
873,EMP-1873,Employee 873,Marketing,Marketing Manager,54271,2000,28,11871.78,68142.78,8177.13,1125.0,1703.57,57137.08,active,2022-08-25,2024-01-31
874,EMP-1874,Employee 874,Engineering,Junior Developer,34420,2000,10,2689.06,39109.06,4693.09,1125.0,977.73,32313.24,active,2018-05-17,2024-01-31
875,EMP-1875,Employee 875,Finance,Financial Analyst,38886,2000,25,7594.92,48480.92,5817.71,1125.0,1212.02,40326.19,active,2019-12-16,2024-01-31
876,EMP-1876,Employee 876,HR,Recruiter,32289,3000,16,4036.12,39325.12,4719.01,1125.0,983.13,32497.98,active,2021-01-11,2024-01-31
877,EMP-1877,Employee 877,Finance,Financial Analyst,42661,7500,7,2333.02,52494.02,6299.28,1125.0,1312.35,43757.39,resigned,2018-09-09,2024-01-31
878,EMP-1878,Employee 878,Finance,Finance Manager,62422,5000,8,3901.38,71323.38,8558.81,1125.0,1783.08,59856.49,active,2019-09-12,2024-01-31
879,EMP-1879,Employee 879,Marketing,Marketing Associate,30436,5000,3,713.34,36149.34,4337.92,1125.0,903.73,29782.69,resigned,2019-08-15,2024-01-31
880,EMP-1880,Employee 880,Finance,Finance Manager,65589,2000,40,20496.56,88085.56,10570.27,1125.0,2202.14,74188.15,on_leave,2018-04-11,2024-01-31
881,EMP-1881,Employee 881,HR,HR Associate,23746,2000,7,1298.61,27044.61,3245.35,1125.0,676.12,21998.14,active,2019-06-14,2024-01-31
882,EMP-1882,Employee 882,Marketing,Brand Strategist,45679,3000,29,10349.15,59028.15,7083.38,1125.0,1475.7,49344.07,resigned,2020-06-24,2024-01-31
883,EMP-1883,Employee 883,Marketing,Brand Strategist,43576,5000,11,3744.81,52320.81,6278.5,1125.0,1308.02,43609.29,active,2022-09-20,2024-01-31
884,EMP-1884,Employee 884,Sales,Sales Manager,51065,2000,4,1595.78,54660.78,6559.29,1125.0,1366.52,45609.97,active,2022-07-13,2024-01-31
885,EMP-1885,Employee 885,Marketing,Marketing Manager,52656,7500,16,6582.0,66738.0,8008.56,1125.0,1668.45,55935.99,active,2023-03-15,2024-01-31
886,EMP-1886,Employee 886,Finance,Finance Manager,65519,2000,13,6654.27,74173.27,8900.79,1125.0,1854.33,62293.15,active,2023-04-14,2024-01-31
887,EMP-1887,Employee 887,HR,HR Manager,48560,2000,40,15175.0,65735.0,7888.2,1125.0,1643.38,55078.42,active,2023-04-11,2024-01-31
888,EMP-1888,Employee 888,Engineering,Senior Developer,69243,5000,26,14064.98,88307.98,10596.96,1125.0,2207.7,74378.32,active,2020-11-29,2024-01-31
889,EMP-1889,Employee 889,Marketing,Marketing Manager,54762,5000,9,3850.45,63612.45,7633.49,1125.0,1590.31,53263.65,on_leave,2022-07-19,2024-01-31
890,EMP-1890,Employee 890,HR,Recruiter,27711,2000,20,4329.84,34040.84,4084.9,1125.0,851.02,27979.92,active,2019-06-26,2024-01-31
891,EMP-1891,Employee 891,Finance,Finance Manager,65839,7500,35,18002.85,91341.85,10961.02,1125.0,2283.55,76972.28,resigned,2020-01-11,2024-01-31
892,EMP-1892,Employee 892,Sales,Sales Associate,28279,5000,34,7511.61,40790.61,4894.87,1125.0,1019.77,33750.97,on_leave,2020-12-10,2024-01-31
893,EMP-1893,Employee 893,Finance,Financial Analyst,42682,7500,13,4334.89,54516.89,6542.03,1125.0,1362.92,45486.94,active,2022-05-16,2024-01-31
894,EMP-1894,Employee 894,Operations,Logistics Officer,36929,2000,6,1731.05,40660.05,4879.21,1125.0,1016.5,33639.34,resigned,2019-09-11,2024-01-31
895,EMP-1895,Employee 895,Marketing,Marketing Manager,56393,3000,17,7489.7,66882.7,8025.92,1125.0,1672.07,56059.71,active,2021-01-18,2024-01-31
896,EMP-1896,Employee 896,Sales,Sales Manager,50041,2000,2,781.89,52822.89,6338.75,1125.0,1320.57,44038.57,active,2019-05-01,2024-01-31
897,EMP-1897,Employee 897,Finance,Accountant,35683,2000,15,4181.6,41864.6,5023.75,1125.0,1046.62,34669.23,on_leave,2020-09-03,2024-01-31
898,EMP-1898,Employee 898,Finance,Finance Manager,62132,2000,1,485.41,64617.41,7754.09,1125.0,1615.44,54122.88,active,2018-07-04,2024-01-31
899,EMP-1899,Employee 899,Operations,Logistics Officer,35841,3000,36,10080.28,48921.28,5870.55,1125.0,1223.03,40702.7,active,2021-09-19,2024-01-31
900,EMP-1900,Employee 900,HR,Recruiter,30192,2000,30,7076.25,39268.25,4712.19,1125.0,981.71,32449.35,active,2021-03-06,2024-01-31
901,EMP-1901,Employee 901,HR,Recruiter,31792,7500,26,6457.75,45749.75,5489.97,1125.0,1143.74,37991.04,on_leave,2018-04-11,2024-01-31
902,EMP-1902,Employee 902,HR,HR Associate,22269,5000,19,3305.55,30574.55,3668.95,1125.0,764.36,25016.24,active,2022-09-18,2024-01-31
903,EMP-1903,Employee 903,Operations,Operations Manager,57095,5000,26,11597.42,73692.42,8843.09,1125.0,1842.31,61882.02,on_leave,2021-03-06,2024-01-31
904,EMP-1904,Employee 904,Operations,Operations Analyst,33078,5000,30,7752.66,45830.66,5499.68,1125.0,1145.77,38060.21,active,2020-05-27,2024-01-31
905,EMP-1905,Employee 905,Sales,Sales Associate,28378,2000,21,4655.77,35033.77,4204.05,1125.0,875.84,28828.88,active,2018-01-14,2024-01-31
906,EMP-1906,Employee 906,Operations,Operations Manager,58323,7500,31,14125.1,79948.1,9593.77,1125.0,1998.7,67230.63,active,2018-11-08,2024-01-31
907,EMP-1907,Employee 907,HR,HR Associate,26447,5000,35,7231.6,38678.6,4641.43,1125.0,966.97,31945.2,on_leave,2020-09-28,2024-01-31
908,EMP-1908,Employee 908,Engineering,Senior Developer,71950,2000,9,5058.98,79008.98,9481.08,1125.0,1975.22,66427.68,on_leave,2020-08-20,2024-01-31
909,EMP-1909,Employee 909,HR,Recruiter,28762,7500,26,5842.28,42104.28,5052.51,1125.0,1052.61,34874.16,active,2022-04-06,2024-01-31
910,EMP-1910,Employee 910,HR,HR Manager,51744,5000,30,12127.5,68871.5,8264.58,1125.0,1721.79,57760.13,active,2018-02-14,2024-01-31
911,EMP-1911,Employee 911,HR,HR Associate,26667,2000,7,1458.35,30125.35,3615.04,1125.0,753.13,24632.18,active,2019-05-09,2024-01-31
912,EMP-1912,Employee 912,Engineering,Junior Developer,32422,7500,3,759.89,40681.89,4881.83,1125.0,1017.05,33658.01,active,2018-04-05,2024-01-31
913,EMP-1913,Employee 913,Finance,Finance Manager,67391,7500,16,8423.88,83314.88,9997.79,1125.0,2082.87,70109.22,on_leave,2022-12-19,2024-01-31
914,EMP-1914,Employee 914,Marketing,Marketing Associate,29471,3000,15,3453.63,35924.63,4310.96,1125.0,898.12,29590.55,active,2021-04-19,2024-01-31
915,EMP-1915,Employee 915,Operations,Operations Analyst,31380,7500,30,7354.69,46234.69,5548.16,1125.0,1155.87,38405.66,active,2021-05-16,2024-01-31
916,EMP-1916,Employee 916,HR,HR Manager,51639,7500,1,403.43,59542.43,7145.09,1125.0,1488.56,49783.78,on_leave,2022-08-11,2024-01-31
917,EMP-1917,Employee 917,Finance,Accountant,40533,2000,1,316.66,42849.66,5141.96,1125.0,1071.24,35511.46,active,2019-03-31,2024-01-31
918,EMP-1918,Employee 918,Operations,Operations Manager,55395,3000,15,6491.6,64886.6,7786.39,1125.0,1622.16,54353.05,on_leave,2022-01-29,2024-01-31
919,EMP-1919,Employee 919,Operations,Operations Manager,57772,7500,8,3610.75,68882.75,8265.93,1125.0,1722.07,57769.75,active,2021-12-11,2024-01-31
920,EMP-1920,Employee 920,HR,HR Manager,47222,7500,7,2582.45,57304.45,6876.53,1125.0,1432.61,47870.31,resigned,2023-03-01,2024-01-31
921,EMP-1921,Employee 921,Operations,Operations Analyst,33481,3000,5,1307.85,37788.85,4534.66,1125.0,944.72,31184.47,active,2022-08-19,2024-01-31
922,EMP-1922,Employee 922,Finance,Finance Manager,63491,5000,28,13888.66,82379.66,9885.56,1125.0,2059.49,69309.61,active,2018-05-01,2024-01-31
923,EMP-1923,Employee 923,Marketing,Brand Strategist,46428,7500,14,5078.06,59006.06,7080.73,1125.0,1475.15,49325.18,active,2018-11-10,2024-01-31
924,EMP-1924,Employee 924,Sales,Sales Associate,25305,7500,39,7710.12,40515.12,4861.81,1125.0,1012.88,33515.43,active,2021-01-20,2024-01-31
925,EMP-1925,Employee 925,Operations,Logistics Officer,34046,2000,24,6383.62,42429.62,5091.55,1125.0,1060.74,35152.33,active,2018-02-11,2024-01-31
926,EMP-1926,Employee 926,Marketing,Marketing Associate,27954,3000,38,8298.84,39252.84,4710.34,1125.0,981.32,32436.18,on_leave,2018-05-28,2024-01-31
927,EMP-1927,Employee 927,Finance,Finance Manager,63016,3000,4,1969.25,67985.25,8158.23,1125.0,1699.63,57002.39,resigned,2022-05-25,2024-01-31
928,EMP-1928,Employee 928,Finance,Financial Analyst,42991,7500,17,5709.74,56200.74,6744.09,1125.0,1405.02,46926.63,active,2023-02-23,2024-01-31
929,EMP-1929,Employee 929,Sales,Account Executive,44033,2000,21,7224.16,53257.16,6390.86,1125.0,1331.43,44409.87,active,2018-10-07,2024-01-31
930,EMP-1930,Employee 930,Finance,Finance Manager,63778,2000,2,996.53,66774.53,8012.94,1125.0,1669.36,55967.23,active,2021-06-01,2024-01-31
931,EMP-1931,Employee 931,HR,HR Associate,23772,3000,29,5385.84,32157.84,3858.94,1125.0,803.95,26369.95,on_leave,2018-11-08,2024-01-31
932,EMP-1932,Employee 932,Finance,Accountant,40506,3000,34,10759.41,54265.41,6511.85,1125.0,1356.64,45271.92,active,2018-05-26,2024-01-31
933,EMP-1933,Employee 933,HR,HR Associate,24639,2000,5,962.46,27601.46,3312.18,1125.0,690.04,22474.24,active,2019-12-08,2024-01-31
934,EMP-1934,Employee 934,Operations,Operations Analyst,34134,7500,7,1866.7,43500.7,5220.08,1125.0,1087.52,36068.1,active,2019-03-18,2024-01-31
935,EMP-1935,Employee 935,Operations,Logistics Officer,33768,5000,40,10552.5,49320.5,5918.46,1125.0,1233.01,41044.03,active,2022-08-14,2024-01-31
936,EMP-1936,Employee 936,Finance,Financial Analyst,38075,2000,1,297.46,40372.46,4844.7,1125.0,1009.31,33393.45,resigned,2018-02-15,2024-01-31
937,EMP-1937,Employee 937,Finance,Financial Analyst,37249,3000,5,1455.04,41704.04,5004.48,1125.0,1042.6,34531.96,resigned,2020-03-26,2024-01-31
938,EMP-1938,Employee 938,Finance,Finance Manager,62101,3000,32,15525.25,80626.25,9675.15,1125.0,2015.66,67810.44,active,2020-01-20,2024-01-31
939,EMP-1939,Employee 939,HR,HR Manager,52103,5000,5,2035.27,59138.27,7096.59,1125.0,1478.46,49438.22,on_leave,2018-12-21,2024-01-31
940,EMP-1940,Employee 940,Engineering,Tech Lead,92454,7500,15,10834.45,110788.45,13294.61,1125.0,2769.71,93599.13,active,2021-01-05,2024-01-31
941,EMP-1941,Employee 941,Engineering,Senior Developer,72534,5000,30,17000.16,94534.16,11344.1,1125.0,2363.35,79701.71,on_leave,2020-06-03,2024-01-31
942,EMP-1942,Employee 942,Engineering,Tech Lead,92275,2000,0,0.0,94275.0,11313.0,1125.0,2356.88,79480.12,active,2018-08-02,2024-01-31
943,EMP-1943,Employee 943,Operations,Logistics Officer,37820,7500,22,6500.31,51820.31,6218.44,1125.0,1295.51,43181.36,on_leave,2020-08-09,2024-01-31
944,EMP-1944,Employee 944,Engineering,Junior Developer,34085,7500,29,7722.38,49307.38,5916.89,1125.0,1232.68,41032.81,active,2020-01-06,2024-01-31
945,EMP-1945,Employee 945,Finance,Accountant,36732,7500,36,10330.87,54562.87,6547.54,1125.0,1364.07,45526.26,active,2019-08-18,2024-01-31
946,EMP-1946,Employee 946,Engineering,Tech Lead,94986,2000,18,13357.41,110343.41,13241.21,1125.0,2758.59,93218.61,active,2021-03-24,2024-01-31
947,EMP-1947,Employee 947,Sales,Account Executive,41656,2000,31,10088.56,53744.56,6449.35,1125.0,1343.61,44826.6,on_leave,2019-04-07,2024-01-31
948,EMP-1948,Employee 948,Sales,Sales Manager,50333,7500,40,15729.06,73562.06,8827.45,1125.0,1839.05,61770.56,active,2023-01-02,2024-01-31
949,EMP-1949,Employee 949,Finance,Finance Manager,63208,7500,26,12839.13,83547.13,10025.66,1125.0,2088.68,70307.79,active,2019-11-24,2024-01-31
950,EMP-1950,Employee 950,Marketing,Marketing Manager,56763,3000,26,11529.98,71292.98,8555.16,1125.0,1782.32,59830.5,active,2023-02-21,2024-01-31
951,EMP-1951,Employee 951,Marketing,Marketing Manager,53484,2000,3,1253.53,56737.53,6808.5,1125.0,1418.44,47385.59,active,2022-06-13,2024-01-31
952,EMP-1952,Employee 952,Operations,Operations Analyst,29175,7500,12,2735.16,39410.16,4729.22,1125.0,985.25,32570.69,active,2022-04-14,2024-01-31
953,EMP-1953,Employee 953,Engineering,Senior Developer,67271,7500,23,12087.76,86858.76,10423.05,1125.0,2171.47,73139.24,active,2018-01-02,2024-01-31
954,EMP-1954,Employee 954,Finance,Accountant,39213,2000,29,8884.2,50097.2,6011.66,1125.0,1252.43,41708.11,resigned,2018-11-18,2024-01-31
955,EMP-1955,Employee 955,Marketing,Brand Strategist,42573,5000,39,12971.46,60544.46,7265.34,1125.0,1513.61,50640.51,active,2020-01-16,2024-01-31
956,EMP-1956,Employee 956,HR,Recruiter,28916,7500,2,451.81,36867.81,4424.14,1125.0,921.7,30396.97,active,2020-09-03,2024-01-31
957,EMP-1957,Employee 957,HR,Recruiter,28806,5000,2,450.09,34256.09,4110.73,1125.0,856.4,28163.96,resigned,2020-02-13,2024-01-31
958,EMP-1958,Employee 958,Operations,Logistics Officer,34928,7500,19,5184.62,47612.62,5713.51,1125.0,1190.32,39583.79,active,2020-07-21,2024-01-31
959,EMP-1959,Employee 959,Sales,Sales Manager,50717,2000,25,9905.66,62622.66,7514.72,1125.0,1565.57,52417.37,on_leave,2018-07-13,2024-01-31
960,EMP-1960,Employee 960,Operations,Operations Manager,56865,7500,26,11550.7,75915.7,9109.88,1125.0,1897.89,63782.93,active,2020-09-12,2024-01-31
961,EMP-1961,Employee 961,Engineering,Junior Developer,37033,5000,9,2603.88,44636.88,5356.43,1125.0,1115.92,37039.53,active,2020-07-09,2024-01-31
962,EMP-1962,Employee 962,Marketing,Marketing Manager,54289,2000,15,6361.99,62650.99,7518.12,1125.0,1566.27,52441.6,active,2019-07-11,2024-01-31
963,EMP-1963,Employee 963,Marketing,Marketing Associate,27623,2000,33,7121.55,36744.55,4409.35,1125.0,918.61,30291.59,resigned,2021-05-29,2024-01-31
964,EMP-1964,Employee 964,Finance,Financial Analyst,38012,3000,11,3266.66,44278.66,5313.44,1125.0,1106.97,36733.25,active,2022-10-25,2024-01-31
965,EMP-1965,Employee 965,Sales,Account Executive,43775,3000,16,5471.88,52246.88,6269.63,1125.0,1306.17,43546.08,active,2018-09-26,2024-01-31
966,EMP-1966,Employee 966,HR,HR Manager,49022,5000,9,3446.86,57468.86,6896.26,1125.0,1436.72,48010.88,active,2018-08-23,2024-01-31
967,EMP-1967,Employee 967,Sales,Sales Manager,49632,5000,33,12795.75,67427.75,8091.33,1125.0,1685.69,56525.73,active,2023-06-22,2024-01-31
968,EMP-1968,Employee 968,Finance,Financial Analyst,38904,5000,29,8814.19,52718.19,6326.18,1125.0,1317.95,43949.06,resigned,2023-05-20,2024-01-31
969,EMP-1969,Employee 969,HR,HR Associate,27118,2000,4,847.44,29965.44,3595.85,1125.0,749.14,24495.45,resigned,2021-11-22,2024-01-31
970,EMP-1970,Employee 970,Finance,Financial Analyst,40615,7500,34,10788.36,58903.36,7068.4,1125.0,1472.58,49237.38,active,2021-05-27,2024-01-31
971,EMP-1971,Employee 971,Finance,Accountant,40897,5000,29,9265.73,55162.73,6619.53,1125.0,1379.07,46039.13,active,2022-06-28,2024-01-31
972,EMP-1972,Employee 972,Operations,Logistics Officer,37764,2000,1,295.03,40059.03,4807.08,1125.0,1001.48,33125.47,on_leave,2018-12-22,2024-01-31
973,EMP-1973,Employee 973,Operations,Operations Analyst,29635,3000,10,2315.23,34950.23,4194.03,1125.0,873.76,28757.44,active,2020-01-23,2024-01-31
974,EMP-1974,Employee 974,Operations,Operations Manager,57668,7500,5,2252.66,67420.66,8090.48,1125.0,1685.52,56519.66,resigned,2018-03-13,2024-01-31
975,EMP-1975,Employee 975,Engineering,Tech Lead,94009,2000,5,3672.23,99681.23,11961.75,1125.0,2492.03,84102.45,active,2019-04-03,2024-01-31
976,EMP-1976,Employee 976,Finance,Finance Manager,66159,2000,9,4651.8,72810.8,8737.3,1125.0,1820.27,61128.23,active,2021-04-09,2024-01-31
977,EMP-1977,Employee 977,Sales,Account Executive,40865,7500,29,9258.48,57623.48,6914.82,1125.0,1440.59,48143.07,active,2021-08-03,2024-01-31
978,EMP-1978,Employee 978,Marketing,Marketing Associate,28371,3000,1,221.65,31592.65,3791.12,1125.0,789.82,25886.71,active,2020-02-05,2024-01-31
979,EMP-1979,Employee 979,Finance,Finance Manager,64334,7500,14,7036.53,78870.53,9464.46,1125.0,1971.76,66309.31,active,2018-04-22,2024-01-31
980,EMP-1980,Employee 980,Sales,Account Executive,43196,2000,13,4387.09,49583.09,5949.97,1125.0,1239.58,41268.54,active,2023-03-16,2024-01-31
981,EMP-1981,Employee 981,Sales,Sales Associate,28251,5000,8,1765.69,35016.69,4202.0,1125.0,875.42,28814.27,active,2018-01-26,2024-01-31
982,EMP-1982,Employee 982,Operations,Operations Analyst,32988,2000,38,9793.31,44781.31,5373.76,1125.0,1119.53,37163.02,resigned,2022-01-02,2024-01-31
983,EMP-1983,Employee 983,Operations,Operations Manager,59921,3000,19,8894.52,71815.52,8617.86,1125.0,1795.39,60277.27,resigned,2020-04-01,2024-01-31
984,EMP-1984,Employee 984,HR,HR Associate,23205,5000,34,6163.83,34368.83,4124.26,1125.0,859.22,28260.35,active,2020-03-16,2024-01-31
985,EMP-1985,Employee 985,Finance,Financial Analyst,41884,5000,27,8834.91,55718.91,6686.27,1125.0,1392.97,46514.67,resigned,2020-03-30,2024-01-31
986,EMP-1986,Employee 986,Operations,Operations Manager,58263,7500,19,8648.41,74411.41,8929.37,1125.0,1860.29,62496.75,active,2020-08-09,2024-01-31
987,EMP-1987,Employee 987,Finance,Financial Analyst,40869,7500,16,5108.62,53477.62,6417.31,1125.0,1336.94,44598.37,active,2021-09-12,2024-01-31
988,EMP-1988,Employee 988,Marketing,Brand Strategist,44445,7500,9,3125.04,55070.04,6608.4,1125.0,1376.75,45959.89,on_leave,2022-08-21,2024-01-31
989,EMP-1989,Employee 989,Engineering,Junior Developer,37486,3000,9,2635.73,43121.73,5174.61,1125.0,1078.04,35744.08,active,2020-12-12,2024-01-31
990,EMP-1990,Employee 990,Marketing,Marketing Associate,25788,2000,33,6648.47,34436.47,4132.38,1125.0,860.91,28318.18,active,2023-01-18,2024-01-31
991,EMP-1991,Employee 991,Finance,Financial Analyst,37112,3000,36,10437.75,50549.75,6065.97,1125.0,1263.74,42095.04,active,2020-10-04,2024-01-31
992,EMP-1992,Employee 992,Sales,Account Executive,41485,7500,2,648.2,49633.2,5955.98,1125.0,1240.83,41311.39,active,2020-06-14,2024-01-31
993,EMP-1993,Employee 993,Finance,Accountant,36251,7500,24,6797.06,50548.06,6065.77,1125.0,1263.7,42093.59,active,2018-07-09,2024-01-31
994,EMP-1994,Employee 994,Marketing,Marketing Manager,55854,2000,27,11781.7,69635.7,8356.28,1125.0,1740.89,58413.53,active,2019-01-27,2024-01-31
995,EMP-1995,Employee 995,Operations,Operations Manager,55905,2000,9,3930.82,61835.82,7420.3,1125.0,1545.9,51744.62,resigned,2018-07-31,2024-01-31
996,EMP-1996,Employee 996,Marketing,Marketing Associate,26889,3000,11,2310.77,32199.77,3863.97,1125.0,804.99,26405.81,active,2023-03-29,2024-01-31
997,EMP-1997,Employee 997,Operations,Operations Analyst,34595,7500,14,3783.83,45878.83,5505.46,1125.0,1146.97,38101.4,active,2022-02-27,2024-01-31
998,EMP-1998,Employee 998,Sales,Account Executive,40903,2000,26,8308.42,51211.42,6145.37,1125.0,1280.29,42660.76,resigned,2021-08-30,2024-01-31
999,EMP-1999,Employee 999,Engineering,Junior Developer,35190,3000,4,1099.69,39289.69,4714.76,1125.0,982.24,32467.69,active,2018-01-07,2024-01-31
1000,EMP-2000,Employee 1000,HR,HR Manager,48272,5000,16,6034.0,59306.0,7116.72,1125.0,1482.65,49581.63,active,2020-08-23,2024-01-31
